area_id,area_name,GRDP
13009,Samjiyon,50
01008,Kanggye,421
14001_19,Shinuiju,1077
14001_20,Shinuiju,1027
03004,Hamhŭng,1292
11001_19,Pyeongyang,6857
11001_20,Pyeongyang,6470
09010,Guseong-si,324
04015,Eunpa,159
12001_19,Rason,359
12001_20,Rason,359
04017,Yeontan,115
10013,Oncheon,177
14001_24,Shinuiju,-1
11001_24,Pyeongyang,-1
12001_24,Rason,-1
