"대구광역시","　보건업 및 사회복지 서비스업",3254686,3205933,0.23,3985470,3797153,0.58,4934090,4538171,0.79
"대구광역시","　문화 및 기타서비스업",1964044,1895258,0.07,2006264,1800300,-0.05,2069582,1734111,0.03
"인천광역시","지역내총생산(시장가격)",84663335,82257112,2.64,88735401,86426825,0.74,98670502,90325899,6.38
"인천광역시","순생산물세",7919436,7683558,0.49,8527276,7855623,-0.44,9666989,8285820,0.90
"인천광역시","총부가가치(기초가격)",76743899,74573554,2.15,80208125,78585491,1.19,89003513,82053087,5.48
"인천광역시","농업, 임업 및 어업",243937,249483,0.00,249852,257548,0.00,291019,279966,0.01
"인천광역시","광제조업",21056528,20612212,0.58,21959540,21289440,-0.41,23690324,22912156,2.10
"인천광역시","　광업",150972,145934,0.03,92500,87454,-0.05,76285,78884,-0.02
"인천광역시","　제조업",20905556,20466278,0.54,21867040,21204060,-0.36,23614039,22834288,2.12
"인천광역시","　　음식료품 및 담배제조업",1051159,1000000,0.03,1003809,922869,-0.12,1202289,1076305,0.13
"인천광역시","　　섬유 의복 및 가죽 제품 제조업",307896,260015,-0.05,300401,265668,-0.01,240955,218437,-0.03
"인천광역시","　　목재종이인쇄 및 복제업",983236,1023611,0.12,935665,937688,-0.08,1099991,965946,0.04
"인천광역시","　　석탄 및 석유 화학제품 제조업",3560735,3534644,0.01,3784289,3844551,0.09,4420521,4281783,0.20
"인천광역시","　　비금속광물 및 금속제품 제조업",4404402,4331479,0.04,4428432,4279382,-0.20,5307807,4041137,0.22
"인천광역시","　　전기 전자 및 정밀기기 제조업",4409695,4475282,0.55,5127712,4714940,0.16,5543691,6105437,0.85
"인천광역시","　　기계 운송장비 및 기타 제품 제조업",6188433,5841247,-0.16,6286732,6200678,-0.20,5798785,6145971,0.71
"인천광역시","전기, 가스, 증기 및 공기 조절 공급업",4559378,4191747,-0.40,2630507,3855800,-0.48,2250749,4130562,0.29
"인천광역시","건설업",4695662,4585024,0.96,4957361,4431636,-0.44,7496598,6041804,1.03
"인천광역시","서비스업",46188394,44935088,1.02,50410865,48661765,2.51,55274823,48497364,2.05
"인천광역시","　도매 및 소매업",5264582,5168296,0.32,5857715,5682850,0.28,6030935,6005970,0.48
"인천광역시","　운수 및 창고업",8833944,8357007,-0.39,8720238,9496747,0.71,8865556,5767500,-0.22
"인천광역시","　숙박 및 음식점업",1891798,1804058,0.12,2134492,1935318,0.14,1763436,1543067,0.00
"인천광역시","　정보통신업",1410553,1404742,0.09,1436318,1504870,0.11,1601943,1840555,0.09
"인천광역시","　금융 및 보험업",3070653,3074403,0.11,3583043,3379723,0.19,3859924,3729431,0.15
