area_id,area_name,GRDP
45190,Namwon_si,1644.2
45210,Gimje-si,2804.4
45710,Wanju-gun,4792.4
45720,Jinan-gun,630.4
45730,Muju-gun,573.3
45740,Jangsu-gun,546.4
45750,Imsil-gun,782.8
45770,Sunchang-gun,720.4
45790,Gochang-gun,1752.7
45800,Buan-gun,1462.8
46110,Mokpo-si,4222.8
46130,Yeosu-si,26408.1
46150,Suncheon-si,6084.2
46170,Naju-si,4381.1
46230,Gwangyang-si,9688.3
46710,Damyang-gun,1338.7
46720,Gokseong-gun,955.0
46730,Gurye-gun,553.6
46770,Goheung-gun,1355.9
46780,Boseong-gun,942.6
46790,Hwasun-gun,1559.2
46800,Jangheung-gun,992.2
46810,Gangjin-gun,886.1
46820,Haenam-gun,2064.7
46830,Yeongam-gun,2899.7
46840,Muan-gun,2997.3
46860,Hampyeong-gun,935.4
46870,Yeonggwang-gun,2335.8
46880,Jangseong-gun,1792.0
46890,Wando-gun,1094.4
46900,Jindo-gun,825.8
46910,Sinan-gun,1111.5
47110,Pohang-si,18577.4
47130,Gyeongju-si,10171.0
47150,Gimcheon-si,5528.1
47170,Andong-si,4898.0
47190,Gumi-si,33860.1
47210,Yeongju-si,3005.3
47230,Yeongcheon-si,3620.9
47250,Sangju-si,2158.1
47280,Mungyeong-si,1678.5
47290,Gyeongsan-si,7793.7
47720,Gunwi-gun,817.7
47730,Uiseong-gun,1291.5
47750,Cheongsong-gun,714.1
47760,Yeongyang-gun,401.8
47770,Yeongdeok-gun,778.7
47820,Cheongdo-gun,1021.3
47830,Goryeong-gun,1506.1
47840,Seongju-gun,1829.5
47850,Chilgok-gun,4283.3
47900,Yecheon-gun,1194.2
47920,Bonghwa-gun,1023.6
47930,Uljin-gun,2311.2
47940,Ulleung-gun,318.4
48120,Jinju-si,38838.2
48170,Tongyeong-si,8412.6
48220,Sacheon-si,3059.8
48240,Gimhae-si,4339.4
48250,Miryang-si,15827.8
48270,Geoje-si,3008.6
48310,Yangsan-si,8948.4
48330,Changwon-si,10727.2
48720,Uiryeong-gun,939.2
48730,Haman-gun,3831.5
48740,Changnyeong-gun,2715.0
48820,Goseong-gun,2092.9
48840,Namhae-gun,1102.1
48850,Hadong-gun,2123.9
48860,Sancheong-gun,1038.3
48870,Hamyang-gun,1012.8
48880,Geochang-gun,1582.1
48890,Hapcheon-gun,1120.5
50110,Jeju-si,14343.7
50130,Seogwipo-si,5707.4
