area_name,GRDP,area_id
Hlavní_město_Praha,61601.72,3018
Středočeský_kraj,26752.43,3026
Jihočeský_kraj,10929.92,3034
Plzeňský_kraj,10909.61,3042
Karlovarský_kraj,3897.85,3051
Ústecký_kraj,12384.52,3069
Liberecký_kraj,7115.84,3077
Královéhradecký_kraj,10319.46,3085
Pardubický_kraj,8668.91,3093
Kraj_Vysočina,8628.12,3107
Jihomoravský_kraj,23774.9,3115
Olomoucký_kraj,10327.65,3123
Zlínský_kraj,10445.01,3131
Moravskoslezský_kraj,19857.55,3140
