area_id,desc
01008,"full address of the given location is Kanggye, Kanggye, PRK
area of district (km^2) of the given location is 369.14
Sum of nightlight intensity is 284.66
Average nightlight intensity is 0.119
Agricultural satelite image count is 1.186
Mining satelite image count is 26.873
Factory satelite image count is 0.073
Commercial satelite image count is 0.512
Transportation satelite image count is 3.095
distance to the nearest port is 351.967
distance to the nearest airport is 181.873"
09010,"full address of the given location is Guseong-si, Guseong-si, PRK
area of district (km^2) of the given location is 637.472
Sum of nightlight intensity is 260.828
Average nightlight intensity is 0.097
Agricultural satelite image count is 5.336
Mining satelite image count is 74.63
Factory satelite image count is 0.089
Commercial satelite image count is 0.087
Transportation satelite image count is 5.527
distance to the nearest port is 268.621
distance to the nearest airport is 81.349"
12001,"full address of the given location is Rason, Rason, PRK
area of district (km^2) of the given location is 729.305
Sum of nightlight intensity is 412.51
Average nightlight intensity is 0.036
Agricultural satelite image count is 7.369
Mining satelite image count is 49.175
Factory satelite image count is 0.518
Commercial satelite image count is 0.528
Transportation satelite image count is 7.794
distance to the nearest port is 151.075
distance to the nearest airport is 186.14"
13009,"full address of the given location is Samjiyon, Samjiyon, PRK
area of district (km^2) of the given location is 1075.546
Sum of nightlight intensity is 620.866
Average nightlight intensity is 0.069
Agricultural satelite image count is 1.165
Mining satelite image count is 17.028
Factory satelite image count is 0.632
Commercial satelite image count is 0.024
Transportation satelite image count is 0.872
distance to the nearest port is 324.29
distance to the nearest airport is 315.362"
14001,"full address of the given location is Shinuiju, Shinuiju, PRK
area of district (km^2) of the given location is 156.934
Sum of nightlight intensity is 1902.06
Average nightlight intensity is 2.123
Agricultural satelite image count is 6.035
Mining satelite image count is 9.747
Factory satelite image count is 0.32
Commercial satelite image count is 0.569
Transportation satelite image count is 4.48
distance to the nearest port is 200.362
distance to the nearest airport is 143.579"
04017,"full address of the given location is Yeontan, Yeontan, PRK
area of district (km^2) of the given location is 543.909
Sum of nightlight intensity is 49.922
Average nightlight intensity is 0.022
Agricultural satelite image count is 4.98
Mining satelite image count is 80.966
Factory satelite image count is 0.015
Commercial satelite image count is 0.011
Transportation satelite image count is 0.803
distance to the nearest port is 229.319
distance to the nearest airport is 68.025"
10013,"full address of the given location is Oncheon, Oncheon, PRK
area of district (km^2) of the given location is 346.757
Sum of nightlight intensity is 84.195
Average nightlight intensity is 0.034
Agricultural satelite image count is 33.663
Mining satelite image count is 27.77
Factory satelite image count is 0.11
Commercial satelite image count is 0.213
Transportation satelite image count is 4.351
distance to the nearest port is 302.31
distance to the nearest airport is 53.701"
04015,"full address of the given location is Eunpa, Eunpa, PRK
area of district (km^2) of the given location is 387.462
Sum of nightlight intensity is 89.207
Average nightlight intensity is 0.04
Agricultural satelite image count is 8.069
Mining satelite image count is 44.494
Factory satelite image count is 0.02
Commercial satelite image count is 0.073
Transportation satelite image count is 0.896
distance to the nearest port is 240.808
distance to the nearest airport is 94.574"
11001,"full address of the given location is Pyongyang, P'Yongyang-Si, PRK
area of district (km^2) of the given location is 1090.613
Sum of nightlight intensity is 12794.038
Average nightlight intensity is 3.435
Agricultural satelite image count is 26.07
Mining satelite image count is 98.377
Factory satelite image count is 4.608
Commercial satelite image count is 7.892
Transportation satelite image count is 30.597
distance to the nearest port is 262.127
distance to the nearest airport is 17.456"
03004,"full address of the given location is Hamhŭng, Hamhŭng, PRK
area of district (km^2) of the given location is 612.655
Sum of nightlight intensity is 909.033
Average nightlight intensity is 0.227
Agricultural satelite image count is 3.173
Mining satelite image count is 71.506
Factory satelite image count is 0.584
Commercial satelite image count is 1.598
Transportation satelite image count is 7.582
distance to the nearest port is 213.938
distance to the nearest airport is 163.769"
