area_id,desc
PRK.4.7_1,"full address of the given location is Jangpung County, North Hwanghae Province, PRK
Sum of nightlight intensity is 0.0
Average nightlight intensity is 0.0
Sum of NO2 column density is 0.015
Sum of SO2 column density is 0.064
Sum of CO column density is 21.409
Average land surface temperature (°C) is 12.2
Total count of '가구, 목재, 종이 및 잡제품' buildings in the category is 6.0
Total count of '건재' buildings in the category is 1.0
Total count of '기계' buildings in the category is 3.0
Total count of '섬유의류' buildings in the category is 2.0
Total count of '수력발전' buildings in the category is 1.0
Total count of '음식료품 및 담배' buildings in the category is 1.0
Total count of '화학' buildings in the category is 1.0
distance to the nearest airport is 61.074
Commercial satelite image count is 0.001
Factory satelite image count is 0.009"
PRK.4.5_1,"full address of the given location is Goksan County, North Hwanghae Province, PRK
Sum of nightlight intensity is 10.164
Average nightlight intensity is 0.006
Sum of NO2 column density is 0.013
Sum of SO2 column density is 0.072
Sum of CO column density is 21.807
Average land surface temperature (°C) is 17.987
Total count of '건재' buildings in the category is 2.0
Total count of '섬유의류' buildings in the category is 1.0
Total count of '수력발전' buildings in the category is 1.0
Total count of '음식료품 및 담배' buildings in the category is 1.0
Total count of '화학' buildings in the category is 2.0
distance to the nearest airport is 100.492
Commercial satelite image count is 0.061
Factory satelite image count is 0.097"
PRK.9.3_1,"full address of the given location is Bongcheon County, South Hwanghae Province, PRK
Sum of nightlight intensity is 2.837
Average nightlight intensity is 0.001
Sum of NO2 column density is 0.015
Sum of SO2 column density is 0.069
Sum of CO column density is 21.716
Average land surface temperature (°C) is 19.04
Total count of '섬유의류' buildings in the category is 1.0
Total count of '음식료품 및 담배' buildings in the category is 2.0
Total count of '화학' buildings in the category is 1.0
distance to the nearest airport is 79.685
Commercial satelite image count is 0.003
Factory satelite image count is 0.012"
PRK.2.2_1,"full address of the given location is Beopdong County, Kangwon Province, PRK
Sum of nightlight intensity is 41.1
Average nightlight intensity is 0.015
Sum of NO2 column density is 0.016
Sum of SO2 column density is 0.107
Sum of CO column density is 32.448
Average land surface temperature (°C) is 12.398
Total count of '비철금속광산' buildings in the category is 2.0
distance to the nearest airport is 118.775
Commercial satelite image count is 0.001
Factory satelite image count is 0.004"
PRK.9.4_1,"full address of the given location is Byeokseong County, South Hwanghae Province, PRK
Sum of nightlight intensity is 1.263
Average nightlight intensity is 0.001
Sum of NO2 column density is 0.013
Sum of SO2 column density is 0.062
Sum of CO column density is 18.902
Average land surface temperature (°C) is 26.68
Total count of '가구, 목재, 종이 및 잡제품' buildings in the category is 1.0
Total count of '기계' buildings in the category is 1.0
Total count of '비금속광물광산' buildings in the category is 1.0
Total count of '섬유의류' buildings in the category is 1.0
Total count of '음식료품 및 담배' buildings in the category is 3.0
Total count of '화학' buildings in the category is 3.0
distance to the nearest airport is 109.505
Commercial satelite image count is 0.003
Factory satelite image count is 0.018"
PRK.2.14_1,"full address of the given location is Pyeonggang County, Kangwon Province, PRK
Sum of nightlight intensity is 15.845
Average nightlight intensity is 0.005
Sum of NO2 column density is 0.017
Sum of SO2 column density is 0.084
Sum of CO column density is 29.577
Average land surface temperature (°C) is 13.928
Total count of '수력발전' buildings in the category is 1.0
Total count of '음식료품 및 담배' buildings in the category is 3.0
distance to the nearest airport is 109.906
Commercial satelite image count is 0.006
Factory satelite image count is 0.061"
PRK.10.19_1,"full address of the given location is Ryonggang County, South Pyongan Province, PRK
Sum of nightlight intensity is 26.125
Average nightlight intensity is 0.03
Sum of NO2 column density is 0.005
Sum of SO2 column density is 0.025
Sum of CO column density is 7.026
Average land surface temperature (°C) is 27.8
Total count of '가구, 목재, 종이 및 잡제품' buildings in the category is 1.0
Total count of '건재' buildings in the category is 1.0
Total count of '비금속광물광산' buildings in the category is 3.0
Total count of '섬유의류' buildings in the category is 2.0
Total count of '음식료품 및 담배' buildings in the category is 1.0
Total count of '전기전자' buildings in the category is 2.0
distance to the nearest airport is 45.966
Commercial satelite image count is 0.013
Factory satelite image count is 0.037"
PRK.9.14_1,"full address of the given location is Ryongyeon County, South Hwanghae Province, PRK
Sum of nightlight intensity is 1.656
Average nightlight intensity is 0.0
Sum of NO2 column density is 0.012
Sum of SO2 column density is 0.069
Sum of CO column density is 20.084
Average land surface temperature (°C) is 26.096
Total count of '비금속광물광산' buildings in the category is 1.0
Total count of '음식료품 및 담배' buildings in the category is 1.0
distance to the nearest airport is 131.643
Commercial satelite image count is 0.036
Factory satelite image count is 0.235"
PRK.9.15_1,"full address of the given location is Samcheon County, South Hwanghae Province, PRK
Sum of nightlight intensity is 20.928
Average nightlight intensity is 0.019
Sum of NO2 column density is 0.01
Sum of SO2 column density is 0.054
Sum of CO column density is 14.917
Average land surface temperature (°C) is 28.018
Total count of '기계' buildings in the category is 1.0
Total count of '비철금속광산' buildings in the category is 1.0
Total count of '음식료품 및 담배' buildings in the category is 3.0
Total count of '탄광' buildings in the category is 1.0
distance to the nearest airport is 100.383
Commercial satelite image count is 0.022
Factory satelite image count is 0.266"
PRK.2.15_1,"full address of the given location is Sepo County, Kangwon Province, PRK
Sum of nightlight intensity is 35.287
Average nightlight intensity is 0.005
Sum of NO2 column density is 0.019
Sum of SO2 column density is 0.11
Sum of CO column density is 37.243
Average land surface temperature (°C) is 15.122
Total count of '기계' buildings in the category is 2.0
Total count of '섬유의류' buildings in the category is 1.0
Total count of '수력발전' buildings in the category is 1.0
Total count of '화학' buildings in the category is 1.0
distance to the nearest airport is 132.339
Commercial satelite image count is 0.119
Factory satelite image count is 0.091"
